大区域,小区域,小区名,该房源建筑时间,小区建造时间,楼栋数量,房屋数量,地铁距离,物业公司,物业费,开发商,房屋类型,房源链接,房源标题,房源户型,房源楼层,房源总楼,电梯,装修,面积,朝向,住宅类型,关注,发布时间,房屋总价,房屋单价,笋度
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101951539.html,碧桂园左岸 透通精装三房 户型方正 业主诚心出售,3室2厅1厨2卫,低楼层 (共32层),['共32层'],有,精装,122㎡,南,普通住宅,0,2019-03-28,175,14345,1.044564188451176
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104102175656.html,碧桂园生态城左岸 精装大三房两卫 业主诚售随时看房,3室2厅1厨2卫,中楼层 (共32层),['共32层'],有,精装,122㎡,南 北,普通住宅,1,2019-05-14,165,13525,0.9848540013107114
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104102198894.html,"精致三房,环境优美，户型方正 适宜居住，楼间距宽",3室2厅1厨1卫,低楼层 (共32层),['共32层'],暂无数据,精装,95㎡,南,普通住宅,1,2019-05-18,135,14211,1.0348066700648073
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104102180448.html,碧桂园生态城左岸 生态居住区 户型好小区环境好,3室2厅1厨2卫,低楼层 (共30层),['共30层'],有,精装,113㎡,东南,普通住宅,1,2019-05-15,145,12832,0.9343916114468798
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104102043291.html,碧桂园生态城左岸  朝南三房 中高楼层 视眼开阔,3室2厅1厨1卫,高楼层 (共30层),['共30层'],有,精装,95㎡,南,普通住宅,0,2019-04-17,150,15790,1.1497851889608972
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104102069318.html,碧桂园生态城左岸通透小四房 中高楼层 诚售,4室2厅1厨2卫,高楼层 (共32层),['共32层'],有,精装,109.28㎡,南,普通住宅,0,2019-04-22,160,14642,1.0661909269642467
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104102001886.html,碧桂园生态城左岸 3室2厅 158万,3室2厅1厨2卫,中楼层 (共30层),['共30层'],有,精装,110.28㎡,南 北,普通住宅,1,2019-04-08,158,14328,1.0433262943275323
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101967741.html,居家三房 采光好，南北通透 ，  无遮挡。,3室2厅1厨1卫,中楼层 (共32层),['共32层'],有,精装,95㎡,南 北,普通住宅,4,2019-03-31,133,14000,1.0194422194713464
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101249383.html,碧桂园生态城左岸清水毛坯，三房朝南,3室2厅1厨1卫,低楼层 (共32层),['共32层'],有,毛坯,104㎡,南,普通住宅,1,2018-08-28,150,14424,1.05031675526105
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101249657.html,碧桂园生态城左岸清水毛坯三房两卫,3室2厅1厨2卫,中楼层 (共32层),['共32层'],有,毛坯,113㎡,南,普通住宅,3,2018-08-28,155,13717,0.998834923177747
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101270254.html,碧桂园生态城 精装大三房二卫 诚心出售,3室2厅1厨2卫,中楼层 (共18层),['共18层'],有,精装,138㎡,南 北,普通住宅,0,2018-09-03,265,19203,1.3983106386077333
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101385080.html,碧桂园生态城左岸 3房2厅1卫 精装修,3室2厅1厨1卫,高楼层 (共32层),['共32层'],有,精装,95㎡,南,普通住宅,0,2018-10-02,140,14737,1.0731085705963737
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101519960.html,碧桂园生态城左岸   精装修4房  中高楼层  视野无遮挡,4室2厅1厨1卫,中楼层 (共32层),['共32层'],有,精装,105㎡,南,普通住宅,0,2018-11-10,158,15048,1.0957547513289156
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101549198.html,花山碧桂园 左岸 全南户型 3房2厅1卫 开发商统一装修,3室2厅1厨1卫,高楼层 (共32层),['共32层'],有,简装,104.5㎡,南,普通住宅,5,2018-11-20,148,14163,1.0313114395980485
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101673781.html,通透户型 前后楼间距大 中高楼层 住家舒适,4室2厅1厨2卫,中楼层 (共18层),['共18层'],有,精装,138㎡,南 北,普通住宅,1,2019-01-01,195,14131,1.0289812859535425
东湖高新,光谷东,碧桂园生态城左岸,2016,2016,15栋,3026户,暂无地铁,武汉碧桂园物业管理有限公司,1.98元/平米/月,武汉生态城碧桂园投资有限公司,塔楼/板楼,https://wh.lianjia.com/ershoufang/104101715845.html,碧桂园生态城左岸 /二次软装/拎包入住/,4室2厅1厨1卫,中楼层 (共32层),['共32层'],有,简装,109㎡,南 北,普通住宅,2,2019-01-17,160,14679,1.0688851671157067
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101838171.html,金地雄楚一号 南北通透带双阳台 满两年中间楼层诚心卖,3室2厅1厨1卫,中楼层 (共33层),['共33层'],有,精装,117.84㎡,南 北,普通住宅,19,2019-03-04,256,21725,1.044019414676342
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101189969.html,居家装修 看房方便 业主诚心出售,2室2厅1厨1卫,中楼层 (共33层),['共33层'],有,简装,91.64㎡,南,普通住宅,41,2018-08-10,185,20188,0.970157143543659
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101971578.html,金地雄楚一号 两证两年 朝南户型 业主诚心出售,2室2厅1厨1卫,低楼层 (共33层),['共33层'],有,简装,90.66㎡,南,普通住宅,73,2019-04-01,163,17980,0.8640492094766687
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102128083.html,满两年，居家精装两居，全朝南，高层全天候采光,2室2厅1厨1卫,高楼层 (共33层),['共33层'],有,精装,90.47㎡,南,普通住宅,15,2019-05-05,205,22660,1.0889518958143112
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101785273.html,金地雄楚一号 精装两房 拧包入住 单价低,2室1厅1厨2卫,中楼层 (共33层),['共33层'],有,精装,91.26㎡,南,普通住宅,15,2019-02-21,185,20272,0.9741938584266423
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101297014.html,金地雄楚一号 大三房 南北通透 中间楼层  采光好,3室2厅1厨2卫,低楼层 (共33层),['共33层'],有,毛坯,132.45㎡,南 北,普通住宅,9,2018-09-09,275,20763,0.997789418040271
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102143054.html,满两年，居家精装两居，全朝南，中间楼层采光好,2室2厅1厨1卫,低楼层 (共33层),['共33层'],有,精装,90.47㎡,南,普通住宅,2,2019-05-08,205,22660,1.0889518958143112
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101197946.html,金地 南北通透小三房，户型方正 证满税少 精装修,3室2厅1厨1卫,低楼层 (共31层),['共31层'],有,精装,111.29㎡,南 北,普通住宅,2,2018-08-13,250,22464,1.0795328944206835
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104100941942.html,金地雄楚一号百变毛坯大三房，产证满两年，南北通透！,3室2厅1厨2卫,低楼层 (共33层),['共33层'],有,毛坯,132.02㎡,南 北,普通住宅,32,2018-04-25,278,21058,1.011965976260272
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101976976.html,金地雄楚一号大三房居家装修，中间楼层，南北通透！,3室2厅1厨2卫,中楼层 (共33层),['共33层'],有,简装,132.02㎡,南 北,普通住宅,16,2019-04-02,290,21967,1.0556489980296986
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101387364.html,光谷商圈  金地雄楚一号 毛坯两房  户型方正 诚心出售,2室2厅1厨1卫,低楼层 (共32层),['共32层'],有,毛坯,91.16㎡,南,普通住宅,8,2018-10-03,183,20075,0.9647268009034552
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101355869.html,金地雄楚一号 中装两房朝南 满两年方便看房,2室2厅1厨1卫,低楼层 (共33层),['共33层'],有,简装,90.5㎡,南,普通住宅,24,2018-09-24,188,20774,0.9983180354654236
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101678276.html,金地雄楚一号 自住精装修带暖气  朝南户型,2室2厅1厨1卫,高楼层 (共33层),['共33层'],有,精装,90.65㎡,南,普通住宅,17,2019-01-03,200,22063,1.060262386467394
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101323390.html,全明户型  精装大两房 业主诚心出售，看房方便,2室2厅1厨1卫,高楼层 (共33层),['共33层'],有,精装,90.5㎡,南,普通住宅,47,2018-09-14,195,21547,1.035465423614782
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102171152.html,金地雄楚一号 满两年 高楼层 不临街 居家精装修大两房,2室2厅1厨1卫,高楼层 (共31层),['共31层'],有,精装,92.04㎡,南,普通住宅,2,2019-05-13,200,21730,1.0442596953241385
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101988558.html,雄楚一号2房居家装修 满两年 中间楼层 业主诚心出售,2室2厅1厨2卫,低楼层 (共31层),['共31层'],有,精装,92.09㎡,南,普通住宅,2,2019-04-05,190,20632,0.9914940650679994
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102040620.html,金地雄楚一号91.64平  居家2房  满2年 200万 急售！,2室2厅1厨1卫,高楼层 (共33层),['共33层'],有,简装,91.64㎡,南,普通住宅,2,2019-04-16,198,21607,1.0383487913883416
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101228478.html,南北通透小3房  两证满两年   精装修,3室2厅1厨1卫,高楼层 (共33层),['共33层'],有,精装,109.96㎡,南 北,普通住宅,47,2018-08-24,223,20281,0.9746263635926763
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102049276.html,产证满二少税，业主诚心出售，拎包可住,2室2厅1厨1卫,低楼层 (共33层),['共33层'],有,简装,89.9㎡,南,普通住宅,1,2019-04-18,200,22247,1.0691047143063097
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102035088.html,金地雄楚一号 满两年 光谷商圈 温馨居家精装,3室2厅1厨2卫,低楼层 (共33层),['共33层'],有,精装,110.51㎡,东 南,普通住宅,9,2019-04-15,236,21356,1.0262867028689509
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104102085737.html,光谷商圈 精装三房 满两年 业主诚心售,3室2厅1厨2卫,低楼层 (共33层),['共33层'],有,精装,133.14㎡,南,普通住宅,0,2019-04-26,330,24786,1.1911192272574367
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101204639.html,金地雄楚一号简单装修，视野开阔，业主诚心出售，满二,3室2厅1厨2卫,低楼层 (共33层),['共33层'],有,简装,134㎡,南,普通住宅,20,2018-08-15,275,20523,0.9862559469460329
东湖高新,关西长职,金地雄楚一号,2013,2013,16栋,3010户,暂无地铁,武汉金地物业管理有限公司,2.4至3.9元/平米/月,武汉市金地房地产开发有限公司,塔楼/板楼/塔板结合,https://wh.lianjia.com/ershoufang/104101755371.html,金地雄楚一号 精装 满二 中间楼层,2室2厅1厨1卫,中楼层 (共33层),['共33层'],有,精装,90㎡,南,普通住宅,3,2019-02-14,199,22112,1.0626171368158008
